,date,year,num_segs_new,num_segs_distinct_new,sum_seg_length_h_new,sum_seg_day_length_h_new,num_segs_with_idents_new,min_num_idents_new,max_num_idents_new,avg_num_idents_new,total_msg_count_new,total_pos_count_new,total_ident_count_new,num_segs_old,num_segs_distinct_old,sum_seg_length_h_old,sum_seg_day_length_h_old,num_segs_with_idents_old,min_num_idents_old,max_num_idents_old,avg_num_idents_old,total_msg_count_old,total_pos_count_old,total_ident_count_old,num_segs_diff,num_segs_distinct_diff,sum_seg_length_h_diff,sum_seg_day_length_h_diff,num_segs_with_idents_diff,min_num_idents_diff,max_num_idents_diff,avg_num_idents_diff,total_msg_count_diff,total_pos_count_diff,total_ident_count_diff,avg_seg_length_h_new,avg_seg_length_h_old,avg_seg_length_h_diff,prop_segs_with_idents_new,prop_segs_with_idents_old,prop_segs_with_idents_diff
256,2017-09-13,2017,235474,235474,301337827.6500157,3421570.4166659703,179413,0,183,0.8393538140092098,85513666,30798420,54715246,236113,236113,257316654.1333329,3416327.983332808,180066,0,183,0.8498092015263882,2392230704,30761814,48156063,-639,-639,44021173.5166828,5242.433333162218,-653,0,0,-0.010455387517178338,-2306717038,36606,6559183,1279.7074311814285,1089.802993199582,189.9044379818465,0.7619227600499419,0.7626263695772787,-653
257,2017-09-14,2017,232920,232920,301601258.7000095,3405494.2666658503,176439,0,180,0.8315988322170826,83873201,29678202,54194999,233687,233687,257800202.26666632,3400925.4999993867,177080,0,180,0.8409496463217928,2399508992,29666763,47386909,-767,-767,43801056.4333432,4568.766666463576,-641,0,0,-0.00935081410471017,-2315635791,11439,6808090,1294.870593766141,1103.1858950932929,191.68469867284807,0.757509015971149,0.7577657293730503,-641
258,2017-09-15,2017,237624,237624,301993583.45000887,3441857.666665881,178500,0,429,0.8265831734168123,85144290,30609626,54534664,238538,238538,258489217.73333162,3436500.733332795,179353,0,429,0.8400925638682353,2407869482,30569576,47563551,-914,-914,43504365.71667725,5356.93333308585,-853,0,0,-0.013509390451422965,-2322725192,40050,6971113,1270.8883927970612,1083.6395783201488,187.24881447691246,0.7511867488132512,0.7518843957776119,-853
259,2017-09-16,2017,248798,248798,302368261.85000354,3509700.7333327434,189406,0,140,0.8386281240203021,86680572,30793470,55887102,249487,249487,259019658.916665,3504483.166666056,190090,0,143,0.8482405896900383,2415511638,30766179,48514712,-689,-689,43348602.93333855,5217.566666687373,-684,0,-3,-0.009612465669736281,-2328831066,27291,7372390,1215.3162881132628,1038.2090406180082,177.10724749525457,0.7612842546965811,0.76192346695419,-684
260,2017-09-17,2017,243766,243766,302791306.2500021,3435653.8166660233,183886,0,148,0.8315023424103468,84449926,29793898,54656028,244628,244628,259625062.16666502,3430704.4499995047,184747,0,148,0.8438200042513474,2422774739,29756197,47713704,-862,-862,43166244.08333707,4949.366666518617,-861,0,0,-0.012317661841000582,-2338324813,37701,6942324,1242.1392082981306,1061.3055830349142,180.8336252632164,0.7543545859553834,0.7552160831957094,-861
261,2017-09-18,2017,243308,243308,303627938.40000606,3458472.63333275,180242,0,142,0.8099815871241339,81586875,29687875,51899000,244276,244276,260638581.90000272,3452819.9833328645,181139,0,142,0.8207478426042676,2433300647,29655449,45948106,-968,-968,42989356.50000334,5652.649999885354,-897,0,0,-0.010766255480133657,-2351713772,32426,5950894,1247.915968237814,1066.9839931061697,180.93197513164432,0.740797672086409,0.7415341662709394,-897
262,2017-09-19,2017,244627,244627,304185287.2666775,3475946.199999362,181547,0,118,0.8139207855224522,80731117,29548736,51182381,245542,245542,261449659.68333533,3470211.6333328406,182394,0,118,0.8239567976150771,2441515361,29522427,45347588,-915,-915,42735627.583342165,5734.566666521598,-847,0,0,-0.010036012092624946,-2360784244,26309,5834793,1243.465714196215,1064.7859009185204,178.67981327769462,0.7421380305526373,0.7428220019385685,-847
263,2017-09-20,2017,205880,205880,294588380.49999547,2885416.683332514,112186,0,77,0.5837138138721594,48537098,25181267,23355831,206046,206046,252059831.38333738,2882430.5333324755,113444,0,56,0.5945856750434517,2403169149,25171970,18204490,-166,-166,42528549.11665809,2986.1500000385568,-1258,0,21,-0.010871861171292352,-2354632051,9297,5151341,1430.8742009908465,1223.318246330127,207.5559546607194,0.5449096561103556,0.5505760849519039,-1258
264,2017-09-21,2017,233045,233045,294751454.55000144,3366841.5166660245,177251,0,112,0.8296809629041498,79333436,28651760,50681676,234080,234080,252118825.73334453,3362197.3833326222,178146,0,110,0.8384313055365467,2403622260,28641135,45042842,-1035,-1035,42632628.81665692,4644.13333340222,-895,0,2,-0.008750342632396824,-2324288824,10625,5638834,1264.7834304533521,1077.062652654411,187.72077779894107,0.7605870110922783,0.7610475051264525,-895
265,2017-09-22,2017,236998,236998,294778758.083343,3377657.3999992684,179529,0,81,0.8253951510139124,80931452,28730453,52200999,237952,237952,252482050.31667796,3372629.533332604,180399,0,75,0.834332134211957,2406425247,28725481,46153571,-954,-954,42296707.76666507,5027.866666664369,-870,0,6,-0.00893698319804459,-2325493795,4972,6047428,1243.8027244252821,1061.0629467988415,182.73977762644063,0.7575127216263429,0.7581318921463153,-870
266,2017-09-23,2017,238385,238385,295005917.58333457,3416219.7333328375,179931,0,78,0.8234746313735993,80813035,28937718,51875317,239220,239220,253073743.71667275,3410818.1833327427,180781,0,71,0.8308628041133641,2411927923,28909127,45859087,-835,-835,41932173.86666182,5401.550000094809,-850,0,7,-0.007388172739764776,-2331114888,28591,6016230,1237.518793478342,1057.9121466293484,179.6066468489937,0.7547916186001636,0.7557102248975838,-850
267,2017-09-24,2017,239842,239842,295373397.0666677,3405957.6333327736,181610,0,123,0.8260855062916472,83997879,29651447,54346432,240835,240835,253717355.20000523,3401243.7333327457,182553,0,122,0.8351277845828149,2418740689,29655980,47722158,-993,-993,41656041.86666244,4713.9000000278465,-943,0,1,-0.00904227829116766,-2334742810,-4533,6624274,1231.5332471654992,1053.4903780596892,178.04286910581004,0.7572068278283203,0.758000290655428,-943
268,2017-09-25,2017,237887,237887,295977040.4833393,3443856.5499993213,179847,0,79,0.8258711068700715,81260138,29650537,51609601,238732,238732,254531223.3000064,3438731.766666115,180670,0,54,0.834793827388042,2427743070,29629338,45992919,-845,-845,41445817.18333292,5124.783333206549,-823,0,25,-0.008922720517970495,-2346482932,21199,5616682,1244.1917401259393,1066.1797467453312,178.01199338060815,0.7560186138796992,0.7567900407151115,-823
269,2017-09-26,2017,237261,237261,296234725.58334374,3413252.1666661613,178520,0,84,0.8201263587357186,79981569,29035889,50945680,238175,238175,255068512.8833402,3407959.333332831,179307,0,42,0.8310527973128997,2434043880,29003452,45445438,-914,-914,41166212.700003535,5292.833333330229,-787,0,42,-0.010926438577181119,-2354062311,32437,5500242,1248.5605539188646,1070.9289928974083,177.63156102145626,0.7524203303534925,0.7528371995381548,-787
270,2017-09-27,2017,237146,237146,296260066.7333435,3381981.8499992928,177152,0,99,0.8132500653605946,81252910,29812998,51439912,238115,238115,255318654.10001022,3376944.3333326755,177978,0,49,0.8218003905675862,2439096558,29784153,45752490,-969,-969,40941412.633333266,5037.5166666172445,-826,0,50,-0.008550325206991616,-2357843648,28845,5687422,1249.2728814036225,1072.2493505239495,177.023530879673,0.7470166058040195,0.7474455620183524,-826
271,2017-09-28,2017,231459,231459,296246403.91667074,3316308.1999993334,174013,0,69,0.8167623639607987,79564990,29538475,50026515,232456,232456,255607158.03334677,3311365.366666126,174856,0,37,0.8233300065388677,2445095186,29523931,44613156,-997,-997,40639245.88332397,4942.833333207294,-843,0,32,-0.006567642578068966,-2365530196,14544,5413359,1279.9087696597269,1099.5937211057008,180.31504855402613,0.7518091757071447,0.7522111711463675,-843
272,2017-09-29,2017,231275,231275,296152812.6000117,3311339.133332581,173939,0,67,0.8194703275321755,81387164,29493748,51893416,232030,232030,255760046.21668088,3306582.1666663834,174648,0,50,0.8273843899495752,2450004702,29472643,45928805,-755,-755,40392766.38333082,4756.966666197404,-709,0,17,-0.00791406241739967,-2368617538,21105,5964611,1280.522376391792,1102.2714572110542,178.2509191807378,0.7520873419089829,0.7526957720984355,-709
273,2017-09-30,2017,234043,234043,296606728.9000039,3335100.383332581,175049,0,74,0.8165935319577982,81745950,29191267,52554683,234813,234813,256363119.7666685,3329318.449999722,175804,0,60,0.826470425402333,2457572357,29149866,46056861,-770,-770,40243609.13333541,5781.933332858607,-755,0,14,-0.009876893444534796,-2375826407,41401,6497822,1267.3172404216486,1091.775667304061,175.54157311758763,0.7479352084873293,0.7486979000310886,-755
274,2017-10-01,2017,223123,223123,296186600.9000001,3245973.9999993998,169018,0,96,0.8274359882217501,79980520,28391233,51589287,231649,231648,256166983.71666658,3248135.5166660426,171723,0,54,0.8184408307396147,2459095343,28672640,45618810,-8526,-8525,40019617.183333516,-2161.516666642856,-2705,0,42,0.008995157482135419,-2379114823,-281407,5970477,1327.458849603134,1105.8458683721274,221.61298123100664,0.7575104314660523,0.7413068910291001,-2705
275,2017-10-02,2017,222572,222572,296103928.9333536,3232456.2166659995,167016,0,73,0.8160819869525385,81521764,29229505,52292259,223421,223421,255020393.1666687,3227410.38333276,167757,0,39,0.8248418904221202,2447167532,29185905,46081205,-849,-849,41083535.76668489,5045.833333239425,-741,0,34,-0.008759903469581665,-2365645768,43600,6211054,1330.3736720402999,1141.4343019083644,188.93937013193545,0.7503908847474076,0.7508560072687885,-741
276,2017-10-03,2017,216926,216926,295553273.03332853,3156708.5999995647,163425,0,104,0.8151166757327346,80281038,28460938,51820100,217828,217828,254640615.58333296,3152850.6499994644,164101,0,69,0.8238977541913712,2447003753,28457294,45746746,-902,-902,40912657.44999558,3857.9500001003034,-676,0,35,-0.008781078458636626,-2366722715,3644,6073354,1362.4612680514485,1168.998547401312,193.4627206501366,0.7533675078137245,0.7533512679728961,-676
277,2017-10-04,2017,211250,211250,295058562.79999757,3149794.266666307,160745,0,74,0.8243550295857949,78547072,28108545,50438527,212029,212029,254446313.33333227,3144709.3333328296,161437,0,62,0.8348056162128805,2449393187,28061104,44715936,-779,-779,40612249.4666653,5084.933333477471,-692,0,12,-0.010450586627085645,-2370846115,47441,5722591,1396.7269244970298,1200.054300748163,196.67262374886673,0.7609230769230769,0.7613911304585693,-692
278,2017-10-05,2017,218686,218686,294903251.91666967,3208666.6499993512,166016,0,73,0.8274375131466938,80993644,29018299,51975345,219574,219574,254513841.38332883,3203815.7833327116,166758,0,86,0.8353356954830692,2450926380,28982650,45975001,-888,-888,40389410.53334084,4850.866666639689,-742,0,-13,-0.007898182336375403,-2369932736,35649,6000344,1348.5236911218353,1159.1255858313316,189.39810529050374,0.7591523920141207,0.7594615027280097,-742
279,2017-10-06,2017,221584,221584,294869720.3000181,3225611.5166660417,168622,0,128,0.8272573832045473,78969154,28373509,50595645,222900,222900,254734256.93333185,3222464.516666132,169403,0,92,0.8332391206819202,2453845850,28487816,44843592,-1316,-1316,40135463.366686225,3146.9999999096617,-781,0,36,-0.0059817374773728504,-2374876696,-114307,5752053,1330.7356140335858,1142.8185595932339,187.91705444035188,0.7609845476207668,0.759995513683266,-781
280,2017-10-07,2017,216699,216699,295038857.98334014,3217491.749999428,164499,0,93,0.8262613117734763,79461889,28168611,51293278,217320,217320,255048879.26666424,3214142.249999492,165177,0,70,0.8357215166574729,2458386036,28163724,45274608,-621,-621,39989978.71667591,3349.4999999362044,-678,0,23,-0.00946020488399657,-2378924147,4887,6018670,1361.5146262019675,1173.6097886373286,187.9048375646389,0.7591128708485041,0.7600635008282717,-678
281,2017-10-08,2017,218101,218101,295349644.0666753,3222399.13333267,165999,0,71,0.8249343194208156,79615369,28499629,51115740,218998,218998,255570606.99999845,3219640.8333328697,166656,0,50,0.8316103343409565,2464230860,28542787,45266299,-897,-897,39779037.066676855,2758.2999998005107,-657,0,21,-0.006676014920140916,-2384615491,-43158,5849441,1354.187482252146,1166.99973059114,187.18775166100613,0.7611106780803389,0.7609932510799186,-657
282,2017-10-09,2017,220363,220363,296005141.2666765,3215992.166666076,167488,0,60,0.8259598934485544,78944406,28512204,50432202,221297,221297,256362210.59999838,3212143.1499994765,168225,0,50,0.8352847078812612,2473451166,28554687,44644420,-934,-934,39642930.6666781,3849.0166665995494,-737,0,10,-0.00932481443270683,-2394506760,-42483,5787782,1343.2615333185538,1158.4531674627237,184.80836585583006,0.7600550001588289,0.7601774990171579,-737
283,2017-10-10,2017,217960,217960,295782544.6833409,3190855.7833326897,165421,0,61,0.8204349421912319,78091429,28083794,50007635,218716,218716,256368173.31666908,3186399.1833327375,166038,0,50,0.8274977596517796,2475642732,28057468,44468887,-756,-756,39414371.36667183,4456.59999995213,-617,0,11,-0.00706281746054771,-2397551303,26326,5538748,1357.0496636233295,1172.1509780567908,184.8986855665387,0.7589511837034318,0.759148850564202,-617
284,2017-10-11,2017,223378,223378,295838953.0833436,3217159.549999401,171276,0,99,0.8320112096983368,80209272,28775688,51433584,223906,223906,256719332.88333377,3212722.4666661476,171815,0,69,0.8370744866149166,2480701188,28730197,45386893,-528,-528,39119620.20000985,4437.083333253395,-539,0,30,-0.0050632769165798175,-2400491916,45491,6046691,1324.387151301129,1146.5495917185506,177.83755958257848,0.7667541118641943,0.7673532643162756,-539
285,2017-10-12,2017,218834,218834,295621600.3666685,3192049.73333276,166940,0,201,0.8221117376641663,79791796,28780759,51011037,219438,219438,256657198.28333497,3187213.316666087,167363,0,201,0.8253310730137969,2483689137,28756589,44663695,-604,-604,38964402.08333355,4836.416666673031,-423,0,0,-0.003219335349630592,-2403897341,24170,6347342,1350.8942868414804,1169.6114541844847,181.28283265699565,0.7628613469570542,0.7626892334053355,-423
286,2017-10-13,2017,215852,215852,295623084.51667386,3180678.3499993337,165628,0,216,0.8215304931156475,80451671,28607716,51843955,216686,216686,256862583.06666604,3176832.5499994406,166160,0,216,0.8245894981678421,2487779997,28608523,45430526,-834,-834,38760501.450007826,3845.7999998931773,-532,0,0,-0.0030590050521945855,-2407328326,-807,6413429,1369.563796104154,1185.4138387651535,184.1499573390006,0.7673220539999629,0.7668238834073268,-532
287,2017-10-14,2017,212439,212439,295393451.3000008,3150875.6166663063,163020,0,103,0.8243589924637134,81381847,28486939,52894908,218714,218714,256891243.1666689,3151177.04999957,164951,0,103,0.8134138646817198,2489933839,28481089,46283875,-6275,-6275,38502208.133331895,-301.4333332637325,-1931,0,0,0.010945127781993524,-2408551992,5850,6611033,1390.4859809168786,1174.5532666709441,215.93271424593445,0.7673732224309096,0.7541858317254497,-1931
288,2017-10-15,2017,207845,207845,295126705.04999596,3116013.2333328063,159573,0,65,0.8258702398421847,81001291,28422347,52578944,208429,208429,256408219.00001267,3111462.7999992697,160159,0,66,0.8321298859563713,2487434621,28391694,46355688,-584,-584,38718486.04998329,4550.43333353661,-586,0,-1,-0.006259646114186612,-2406433330,30653,6223256,1419.9365154321536,1230.1945458645998,189.74196956755372,0.767750006014097,0.7684103459691309,-586
289,2017-10-16,2017,211573,211573,295367617.99999595,3144965.433332818,162429,0,57,0.8224206302316347,77885440,28206603,49678837,212182,212182,256848506.6000037,3140421.7499993118,162932,0,57,0.8265357099094051,2492695038,28172111,43581198,-609,-609,38519111.39999226,4543.683333506342,-503,0,0,-0.004115079677770361,-2414809598,34492,6097639,1396.0553473269083,1210.5103477203706,185.54499960653766,0.7677208339438397,0.7678879452545456,-503
290,2017-10-17,2017,219884,219884,295707635.7833425,3223280.833332674,170258,0,59,0.8346628222153603,74101917,27997532,46104385,220394,220394,257367096.71667564,3219411.2999993325,170638,0,55,0.837495576104613,2497612030,27968944,40348676,-510,-510,38340539.06666684,3869.533333341591,-380,0,4,-0.002832753889252748,-2423510113,28588,5755709,1344.8347118632664,1167.7590892523192,177.07562261094722,0.7743082716341344,0.7742406780583864,-380
291,2017-10-18,2017,219925,219925,296007671.9666759,3261340.449999418,168452,0,65,0.8244265090371632,78142263,28601600,49540663,220865,220865,257793356.5833324,3258608.8666664367,168996,0,65,0.8268897290199981,2502257718,28581580,43697722,-940,-940,38214315.38334349,2731.5833329814486,-544,0,0,-0.002463219982834941,-2424115455,20020,5842941,1345.948264029446,1167.1987711196089,178.74949290983704,0.7659520291008298,0.7651551852941842,-544
292,2017-10-19,2017,221414,221414,296290020.13334054,3276205.416665936,169012,0,62,0.8215876141526678,79639358,29447619,50191739,222062,222062,258274659.9500106,3271368.4166659554,169548,0,62,0.825179454386606,2507081597,29404112,44183940,-648,-648,38015360.18332994,4836.999999980442,-536,0,0,-0.003591840233938215,-2427442239,43507,6007799,1338.1720222449374,1163.074546523091,175.09747572184642,0.7633302320539803,0.7635164953931785,-536
293,2017-10-20,2017,220499,220499,296688570.15000993,3234224.466666112,168599,0,53,0.8229561131796436,73501159,28269120,45232039,221031,221031,258902428.68334034,3229407.533332672,169085,0,50,0.8267754296908565,2513031908,28232675,39441183,-532,-532,37786141.46666959,4816.933333440218,-486,0,3,-0.0038193165112129224,-2439530749,36445,5790856,1345.5324974263372,1171.339896590706,174.19260083563108,0.764624782878834,0.7649831924028756,-486
294,2017-10-21,2017,210447,210447,296139182.53333414,3141180.23333279,161742,0,76,0.8287312244888289,69677716,26917357,42760359,210853,210853,258565839.38334352,3136662.6666659457,162159,0,87,0.8315082071395822,2511872072,26894676,37252107,-406,-406,37573343.14999062,4517.566666844301,-417,0,-11,-0.0027769826507533235,-2442194356,22681,5508252,1407.1912763467008,1226.2848495555838,180.90642679111693,0.7685640565082895,0.7690618582614428,-417
295,2017-10-22,2017,207798,207798,295537704.0500009,3121155.78333295,158226,0,71,0.8198105852799458,71737133,27442017,44295116,208573,208573,258264143.43334758,3118339.049999378,158636,0,67,0.8216595628389058,2512126958,27480558,38500104,-775,-775,37273560.61665332,2816.733333571814,-410,0,4,-0.0018489775589600743,-2440389825,-38541,5795012,1422.235555924508,1238.243413257457,183.99214266705098,0.76144139982098,0.7605778312629151,-410
296,2017-10-23,2017,228943,228943,295998686.8333411,3211528.06666612,176128,0,58,0.8307002179581688,77468366,28952753,48515613,229352,229352,258868465.48334223,3207126.4833326875,176538,0,58,0.833958282465376,2519573153,28932998,42625042,-409,-409,37130221.34999889,4401.583333432674,-410,0,0,-0.0032580645072071146,-2442104787,19755,5890571,1292.892496531194,1128.6950429180572,164.19745361313676,0.769309391420572,0.7697251386515052,-410
297,2017-10-24,2017,219990,219990,296159937.7833382,3246839.983332722,167254,0,86,0.8203372880585321,78591144,29058779,49532365,220485,220485,259197188.61667547,3242555.1166658746,167749,0,81,0.8236206544662805,2524230484,29057179,43817316,-495,-495,36962749.16666272,4284.866666847374,-495,0,5,-0.0032833664077484004,-2445639340,1600,5715049,1346.2427282300932,1175.5774252973013,170.66530293279197,0.7602800127278513,0.7608181962491779,-495
298,2017-10-25,2017,224360,224360,296611401.5666733,3300280.383332852,170696,0,54,0.8239258334818899,78188476,29357326,48831150,225179,225179,259834367.36667606,3296551.899999396,171252,0,48,0.82649358954432,2530665203,29459792,43322487,-819,-819,36777034.19999722,3728.4833334558643,-556,0,6,-0.0025677560624300932,-2452476727,-102466,5508663,1322.033346259018,1153.9014178350383,168.13192842397962,0.7608129791406668,0.7605149680920512,-556
299,2017-10-26,2017,226781,226781,297274133.85001415,3336512.34999933,173040,0,61,0.8264448961773524,79124071,29685781,49438290,227748,227748,260767053.68334725,3333063.799999377,173596,0,59,0.8295221033774346,2539173430,29777535,43876858,-967,-967,36507080.166666895,3448.549999952782,-556,0,2,-0.0030772072000821993,-2460049359,-91754,5561432,1310.842327399624,1144.980652665873,165.861674733751,0.7630268849683175,0.7622284279115513,-556
300,2017-10-27,2017,230346,230346,297698797.1666759,3325978.5666659977,177043,0,80,0.8322089378586957,78168702,29135965,49032737,230769,230769,261378170.45000812,3321702.0166661725,177464,0,93,0.8366288366288391,2546073898,29127681,42945856,-423,-423,36320626.7166678,4276.549999825191,-421,0,-13,-0.004419898770143482,-2467905196,8284,6086881,1292.3983796839361,1132.639871256573,159.75850842736304,0.7685959382841464,0.7690114356781024,-421
301,2017-10-28,2017,219231,219231,297288541.18333447,3220304.449999417,168714,0,167,0.8340152624400466,78292018,28967543,49324475,219701,219701,261146409.6166753,3215557.433332737,169179,0,167,0.8390221255251403,2548066695,28952926,43263989,-470,-470,36142131.56665918,4747.016666680109,-465,0,0,-0.005006863085093682,-2469774677,14617,6060486,1356.0515674486476,1188.6446107058014,167.4069567428462,0.7695718215033458,0.7700420116430967,-465
302,2017-10-29,2017,208798,208798,296428959.0500092,3081489.383332816,159103,0,261,0.8256831961991976,77890726,28242161,49648565,209307,209307,260543485.51667655,3077560.7166660805,159562,0,261,0.8293129231224997,2548671297,28236249,43504312,-509,-509,35885473.533332646,3928.6666667354293,-459,0,0,-0.0036297269233021012,-2470780571,5912,6144253,1419.6925212406688,1244.791074912337,174.90144632833176,0.7619948466939338,0.762334752301643,-459
303,2017-10-30,2017,226038,226038,296678785.05001765,3185655.8833327247,173091,0,73,0.8282810854812069,75147073,28178547,46968526,227049,227049,260986977.4666714,3181965.0666661407,173655,0,70,0.83074138181627,2554253619,28179018,41202384,-1011,-1011,35691807.58334625,3690.8166665839963,-564,0,3,-0.0024602963350630613,-2479106546,-471,5766142,1312.5172981977262,1149.4742432984572,163.043054899269,0.7657606243198046,0.7648349034789848,-564
304,2017-10-31,2017,218184,218184,296615451.21667725,3196866.8166661267,166548,0,66,0.8263392366076324,71768431,27531450,44236981,218676,218676,261111473.7166747,3191891.7666656696,167047,0,52,0.8301139585505543,2556189007,27509486,38461127,-492,-492,35503977.50000256,4975.050000457093,-499,0,14,-0.0037747219429218326,-2484420576,21964,5775854,1359.4738900042041,1194.0563834928143,165.41750651138977,0.7633373666263338,0.7639018456529294,-499
305,2017-11-01,2017,221561,221561,297076849.8333412,3272567.783332695,167679,0,63,0.8201894737792396,76817522,29071374,47746148,222120,222120,261672942.99999753,3268029.5833331635,168309,0,43,0.8261525301638777,2562050460,29030880,41998952,-559,-559,35403906.833343655,4538.199999531265,-630,0,20,-0.005963056384638121,-2485232938,40494,5747196,1340.8354802214342,1178.0701557716438,162.76532444979034,0.756807380360262,0.7577390599675851,-630
306,2017-11-02,2017,225720,225720,297592198.2000157,3248506.883332658,172093,0,61,0.8253234095339381,76325951,28970868,47355083,226434,226434,262346990.0666688,3244089.9166660947,172672,0,61,0.8297472994338392,2568905798,28938747,41490448,-714,-714,35245208.133346915,4416.966666563414,-579,0,0,-0.004423889899901057,-2492579847,32121,5864635,1318.4130701755082,1158.6024628221417,159.81060735336655,0.762418040049619,0.7625709919888356,-579
307,2017-11-03,2017,216415,216415,297455440.6500055,3119694.0333328582,164651,0,54,0.8198461289651974,74510203,27767777,46742426,217449,217447,262414231.06666544,3117461.666665846,165212,0,50,0.8219214620439858,2572591611,27809482,41032882,-1034,-1032,35041209.58334008,2232.3666670122184,-561,0,4,-0.0020753330787883773,-2498081408,-41705,5709544,1374.4677617078553,1206.7962816992897,167.6714800085656,0.7608114040154333,0.7597735560982115,-561
308,2017-11-04,2017,209252,209252,296947181.30000395,3098007.866666151,158360,0,61,0.8126756255615208,72507550,27288078,45219472,209795,209795,262094130.69999838,3093945.016666022,158867,0,58,0.8176028980671566,2572947394,27269634,39535127,-543,-543,34853050.60000557,4062.8500001290813,-507,0,3,-0.004927272505635738,-2500439844,18444,5684345,1419.088856020511,1249.2868309540188,169.8020250664922,0.756790855045591,0.7572487428203722,-507
309,2017-11-05,2017,209736,209736,297022608.6666828,3094565.266666055,158684,0,79,0.8148243506122036,74877478,27900219,46977259,210156,210156,262297544.6333333,3090464.5833328622,159183,0,54,0.8201716819886061,2576659526,27875041,40948801,-420,-420,34725064.033349484,4100.683333192952,-499,0,25,-0.005347331376402531,-2501782048,25178,6028458,1416.1737072638116,1248.108760317732,168.06494694607954,0.7565892359919136,0.7574516073773768,-499
310,2017-11-06,2017,220404,220404,297534976.7166811,3214747.299999422,167243,0,55,0.8172537703489873,73372680,27947201,45425479,221188,221188,263043586.26666906,3211760.2833325425,167775,0,48,0.8194793569271437,2582944857,27942323,39794462,-784,-784,34491390.45001206,2987.016666879412,-532,0,7,-0.0022255865781564133,-2509572177,4878,5631017,1349.9527082842467,1189.2308184289793,160.72188985526736,0.7588020181121939,0.7585176411016873,-532
311,2017-11-07,2017,219272,219272,297825871.01667064,3208801.899999515,167533,0,50,0.8263435367944788,73940662,27505835,46434827,220310,220310,263559857.23333445,3206357.133332759,168072,0,46,0.8281648586083304,2585512834,27527458,40933205,-1038,-1038,34266013.78333619,2444.7666667560115,-539,0,4,-0.0018213218138516396,-2511572172,-21623,5501622,1358.248527019732,1196.3136363911508,161.93489062858112,0.7640419205370499,0.7628886568925605,-539
312,2017-11-08,2017,216556,216556,297882710.4666805,3159806.1833328223,164641,0,78,0.817141986368425,72371151,27208508,45162643,217863,217863,263771031.13333368,3157506.0333328755,165173,0,78,0.8171511454446211,2587926397,27464183,39800894,-1307,-1307,34111679.33334684,2300.1499999468215,-532,0,0,-9.159076196030291e-06,-2515555246,-255675,5361749,1375.5458655806374,1210.7197235571607,164.82614202347668,0.7602698609135743,0.7581507644712503,-532
313,2017-11-09,2017,217980,217980,298212008.08334196,3178854.4333327846,166722,0,79,0.8265345444536245,74294927,27564426,46730501,218845,218845,264240838.53333345,3177046.683332696,167135,0,79,0.8281614841554443,2592749193,27649989,41334509,-865,-865,33971169.550008506,1807.7500000884756,-413,0,0,-0.0016269397018198184,-2518454266,-85563,5395992,1368.0705022632442,1207.4337477819163,160.6367544813279,0.7648499862372695,0.7637140441865247,-413
314,2017-11-10,2017,217948,217948,298327297.633342,3154945.4666660638,166059,0,129,0.825646484482562,74894741,27865907,47028834,218504,218504,264451268.23334363,3150890.699999438,166354,0,129,0.8272525903415899,2596705655,27854835,41398766,-556,-556,33876029.3999984,4054.7666666256264,-295,0,0,-0.0016061058590279842,-2521810914,11072,5630068,1368.8003451894124,1210.2811309328142,158.51921425659816,0.7619202745609044,0.7613316003368359,-295
315,2017-11-11,2017,215506,215506,297907585.1000074,3140599.4999993593,164398,0,137,0.8297216782827531,75531283,27874519,47656764,215876,215876,264167959.13333187,3136232.566666041,164801,0,140,0.8336869313865451,2597029644,27829617,41859269,-370,-370,33739625.96667555,4366.933333318215,-403,0,-3,-0.0039652531037920324,-2521498361,44902,5797495,1382.3632989337068,1223.7023065710493,158.66099236265745,0.7628465100739654,0.7634058440956846,-403
316,2017-11-12,2017,211392,211392,297886987.36667764,3108052.299999393,160202,0,82,0.8174386920980935,75715684,27907103,47808581,212173,212173,264312154.65000123,3104291.766666135,160672,0,82,0.8206793512840993,2600300111,27890387,42252365,-781,-781,33574832.716676414,3760.5333332582377,-470,0,0,-0.003240659186005801,-2524584427,16716,5556216,1409.1686883452433,1245.7388765300072,163.429811815236,0.7578432485619134,0.7572688325093202,-470
317,2017-11-13,2017,219034,219034,298343076.0333371,3157860.399999377,165662,0,50,0.8163024918506041,76199764,28366888,47832876,219459,219459,264895056.11666593,3153301.833332754,166036,0,51,0.8190687098729021,2607406393,28331750,42278520,-425,-425,33448019.916671187,4558.566666622646,-374,0,-1,-0.0027662180222980393,-2531206629,35138,5554356,1362.0856854795927,1207.0366497462667,155.04903573332604,0.7563300674781084,0.7565695642466247,-374
318,2017-11-14,2017,214225,214225,298562810.30000556,3154136.1833327888,163527,0,46,0.8211506593534894,74269214,27558782,46710432,214699,214699,265319340.58333078,3151003.7999994024,163856,0,46,0.8228217178468578,2610657716,27583955,41321923,-474,-474,33243469.716674775,3132.3833333863877,-329,0,0,-0.0016710584933683492,-2536388502,-25173,5388509,1393.687992998042,1235.7735275121486,157.91446548589352,0.7633422803127553,0.7631893953860986,-329
